E0,Ep,theta,Q2,xs,err,f1f221,ratio,Unnamed: 8,dataSet,Veff,Eeff,nu,Ep_eff,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,Q2eff,qv2,qv,w2,w2_O
5.15,3.8142,17.975,1.9175128555335303,738.0,19.0,736.0,1.00281,,E04001,0.0089,5.1589,1.3358000000000003,3.8231,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.3111023162468354,1.9253086451034964,3.7096702851034973,1.9260504368015645,1.461737724225504,1.4695335137954701
5.15,3.7974,17.975,1.9090669911391716,771.0,18.6,763.0,1.01062,,E04001,0.0089,5.1589,1.3526000000000002,3.8063000000000002,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.3279023162468353,1.9168481849434853,3.746374944943486,1.93555546160359,1.501724157185515,1.5095053509898289
5.15,3.7806,17.975,1.9006211267448125,821.0,19.4,790.0,1.03869,,E04001,0.0089,5.1589,1.3694000000000002,3.7895000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.3447023162468352,1.908387724783474,3.7836440847834742,1.9451591412487241,1.5417105901455264,1.5494771881841878
5.15,3.7638,17.975,1.8921752623504535,837.0,19.6,819.0,1.02243,,E04001,0.0089,5.1589,1.3862000000000005,3.7727,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.3615023162468356,1.8999272646234626,3.8214777046234643,1.9548600217466887,1.5816970231055385,1.5894490253785476
5.15,3.7469,17.975,1.8836791249537477,878.0,20.3,848.0,1.03577,,E04001,0.0089,5.1589,1.4031000000000002,3.7558000000000002,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.3784023162468353,1.8914164445815471,3.8601060545815478,1.9647152604338238,1.6219214705474534,1.6296587901752528
5.15,3.7301,17.975,1.8752332605593889,886.0,20.5,877.0,1.01005,,E04001,0.0089,5.1589,1.4199000000000002,3.7390000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.3952023162468352,1.8829559844215358,3.8990719944215364,1.974606794888931,1.6619079035074646,1.6696306273696115
5.15,3.7133,17.975,1.86678739616503,905.0,20.7,907.0,0.99732,,E04001,0.0089,5.1589,1.4367000000000005,3.7222,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.4120023162468356,1.8744955242615244,3.938602414261526,1.9845912461415136,1.7018943364674768,1.7096024645639711
5.15,3.6965,17.975,1.8583415317706713,950.0,21.4,938.0,1.01248,,E04001,0.0089,5.1589,1.4535000000000005,3.7054,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.4288023162468355,1.866035064101513,3.9786973141015145,1.9946672188867782,1.741880769427488,1.7495743017583298
5.15,3.6797,17.975,1.8498956673763125,967.0,21.6,970.0,0.99704,,E04001,0.0089,5.1589,1.4703000000000004,3.6886,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.4456023162468354,1.857574603941502,4.0193566939415035,2.0048333332079014,1.7818672023874986,1.789546138952688
5.15,3.6629,17.975,1.8414498029819537,1030.0,22.5,1000.0,1.02764,,E04001,0.0089,5.1589,1.4871000000000003,3.6718,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.4624023162468354,1.849114143781491,4.060580553781492,2.0150882248133684,1.8218536353475094,1.8295179761470468
5.15,3.6461,17.975,1.833003938587595,1080.0,23.1,1040.0,1.04338,,E04001,0.0089,5.1589,1.5039000000000002,3.6550000000000002,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.4792023162468353,1.8406536836214797,4.10236889362148,2.025430545247474,1.8618400683075207,1.8694898133414055
5.15,3.6293,17.975,1.824558074193236,1090.0,23.3,1070.0,1.02003,,E04001,0.0089,5.1589,1.5207000000000002,3.6382000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.4960023162468352,1.8321932234614688,4.144721713461469,2.0358589620750918,1.9018265012675315,1.9094616505357644
5.15,3.6124,17.975,1.8160619367965298,1140.0,24.1,1100.0,1.03364,,E04001,0.0089,5.1589,1.5376000000000003,3.6213,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.5129023162468354,1.8236824034195525,4.187896163419554,2.0464349888084774,1.9420509487094482,1.9496714153324708
5.15,3.5956,17.975,1.807616072402171,1170.0,24.4,1140.0,1.02857,,E04001,0.0089,5.1589,1.5544000000000002,3.6045000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.5297023162468353,1.8152219432595416,4.231381303259543,2.0570321590241467,1.982037381669459,1.9896432525268295
5.15,3.5788,17.975,1.7991702080078122,1180.0,24.5,1170.0,1.00665,,E04001,0.0089,5.1589,1.5712000000000002,3.5877000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.5465023162468352,1.8067614830995302,4.275430923099531,2.067711518345712,2.0220238146294705,2.0296150897211884
5.15,3.562,17.975,1.7907243436134535,1190.0,24.6,1210.0,0.98567,,E04001,0.0089,5.1589,1.5880000000000005,3.5709,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.5633023162468356,1.7983010229395189,4.320045022939521,2.0784717998903717,2.062010247589482,2.069586926915548
5.15,3.5452,17.975,1.7822784792190947,1220.0,24.9,1240.0,0.98165,,E04001,0.0089,5.1589,1.6048000000000004,3.5541,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.5801023162468355,1.7898405627795078,4.365223602779509,2.08931175337227,2.1019966805494934,2.1095587641099067
5.15,3.5284,17.975,1.7738326148247359,1290.0,25.8,1280.0,1.00907,,E04001,0.0089,5.1589,1.6216000000000004,3.5373,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.5969023162468354,1.7813801026194969,4.410966662619498,2.100230145155406,2.1419831135095038,2.1495306013042645
5.15,3.5116,17.975,1.765386750430377,1320.0,26.1,1310.0,1.00472,,E04001,0.0089,5.1589,1.6384000000000003,3.5205,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.6137023162468354,1.7729196424594855,4.4572742024594865,2.111225758288177,2.181969546469515,2.1895024384986232
5.15,3.4948,17.975,1.7569408860360185,1340.0,26.3,1350.0,0.99311,,E04001,0.0089,5.1589,1.6552000000000002,3.5037000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.6305023162468353,1.7644591822994742,4.504146222299475,2.122297392520538,2.2219559794295263,2.229474275692982
5.15,3.4779,17.975,1.748444748639312,1380.0,26.7,1390.0,0.99639,,E04001,0.0089,5.1589,1.6721000000000004,3.4868,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.6474023162468354,1.7559483622575582,4.55186677225756,2.133510434063438,2.262180426871443,2.269684040489689
5.15,3.4611,17.975,1.7399988842449536,1410.0,27.0,1420.0,0.99268,,E04001,0.0089,5.1589,1.6889000000000003,3.47,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.6642023162468353,1.7474879020975473,4.599871112097548,2.1447310115950553,2.302166859831453,2.3096558776840466
5.15,3.4443,17.975,1.7315530198505946,1450.0,28.0,1460.0,0.99615,,E04001,0.0089,5.1589,1.7057000000000002,3.4532000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.6810023162468353,1.739027441937536,4.648439931937537,2.1560241028192464,2.342153292791465,2.349627714878406
5.15,3.4275,17.975,1.7231071554562358,1510.0,29.3,1490.0,1.01322,,E04001,0.0089,5.1589,1.7225000000000001,3.4364000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.6978023162468352,1.7305669817775249,4.697573231777525,2.1673885742472496,2.3821397257514754,2.389599552072764
5.15,3.4107,17.975,1.7146612910618768,1560.0,30.4,1520.0,1.02315,,E04001,0.0089,5.1589,1.7393000000000005,3.4196,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.7146023162468356,1.7221065216175135,4.747271011617515,2.1788233089485516,2.422126158711487,2.429571389267124
5.15,3.3939,17.975,1.7062154266675182,1580.0,31.3,1560.0,1.0136,,E04001,0.0089,5.1589,1.7561000000000004,3.4028,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.7314023162468355,1.7136460614575022,4.797533271457504,2.1903272064825163,2.4621125916714988,2.4695432264614823
5.15,3.3771,17.975,1.6977695622731594,1670.0,33.3,1590.0,1.04873,,E04001,0.0089,5.1589,1.7729000000000004,3.386,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.7482023162468354,1.7051856012974913,4.848360011297492,2.201899182818662,2.5020990246315096,2.509515063655841
5.15,3.3603,17.975,1.6893236978788007,1590.0,27.4,1630.0,0.9781,,E04001,0.0089,5.1589,1.7897000000000003,3.3692,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.7650023162468353,1.69672514113748,4.899751231137481,2.2135381702463324,2.5420854575915204,2.5494869008501997
5.15,3.3434,17.975,1.6808275604820946,1640.0,27.8,1660.0,0.98885,,E04001,0.0089,5.1589,1.8066000000000004,3.3523,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.7819023162468355,1.688214321095564,4.952017881095566,2.2253129849743756,2.582309905033437,2.5896966656469065
5.15,3.3266,17.975,1.6723816960877358,1660.0,28.2,1690.0,0.9819,,E04001,0.0089,5.1589,1.8234000000000004,3.3355,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.7987023162468354,1.6797538609355527,5.004541420935554,2.2370832396081184,2.622296337993448,2.629668502841265
5.15,3.309,17.975,1.6635336476745979,1710.0,31.3,1720.0,0.99211,,E04001,0.0089,5.1589,1.8410000000000002,3.3179000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.8163023162468352,1.6708905217203032,5.060171521720304,2.24948250086999,2.6641868868086975,2.6715437608544033
5.15,3.2922,17.975,1.655087783280239,1720.0,31.0,1750.0,0.98034,,E04001,0.0089,5.1589,1.8578000000000006,3.3011,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.8331023162468356,1.6624300615602916,5.113850901560294,2.2613825199555015,2.70417331976871,2.711515598048763
5.15,3.2754,17.975,1.6466419188858803,1780.0,31.7,1780.0,0.99742,,E04001,0.0089,5.1589,1.8746000000000005,3.2843,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.8499023162468355,1.6539696014002807,5.168094761400282,2.2733444000855396,2.74415975272872,2.7514874352431207
5.15,3.2586,17.975,1.6381960544915215,1780.0,31.7,1810.0,0.9812,,E04001,0.0089,5.1589,1.8914000000000004,3.2675,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.8667023162468355,1.6455091412402694,5.222903101240271,2.2853671698963978,2.784146185688732,2.7914592724374803
5.15,3.2418,17.975,1.6297501900971627,1810.0,32.1,1840.0,0.9822,,E04001,0.0089,5.1589,1.9082000000000003,3.2507,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.8835023162468354,1.6370486810802585,5.27827592108026,2.297449873464111,2.824132618648742,2.831431109631838
5.15,3.225,17.975,1.621304325702804,1850.0,32.5,1870.0,0.98888,,E04001,0.0089,5.1589,1.9250000000000003,3.2339,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.9003023162468353,1.6285882209202471,5.3342132209202475,2.309591570152664,2.8641190516087534,2.871402946826197
5.15,3.2082,17.975,1.6128584613084451,1850.0,32.6,1900.0,0.97471,,E04001,0.0089,5.1589,1.9418000000000002,3.2171000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.9171023162468352,1.620127760760236,5.3907150007602365,2.3217913344571333,2.904105484568764,2.9113747840205555
5.15,3.1914,17.975,1.604412596914086,1870.0,32.8,1920.0,0.97173,,E04001,0.0089,5.1589,1.9586000000000006,3.2003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.9339023162468356,1.6116673006002247,5.447781260600227,2.3340482558422453,2.9440919175287767,2.951346621214915
5.15,3.1746,17.975,1.5959667325197273,1930.0,33.5,1950.0,0.98969,,E04001,0.0089,5.1589,1.9754000000000005,3.1835,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.9507023162468355,1.6032068404402133,5.505412000440216,2.3463614385768055,2.9840783504887876,2.991318458409274
5.15,3.1578,17.975,1.5875208681253685,1930.0,33.5,1970.0,0.97726,,E04001,0.0089,5.1589,1.9922000000000004,3.1667,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.9675023162468355,1.5947463802802024,5.563607220280204,2.3587300015644446,3.0240647834487984,3.0312902956036325
5.15,3.141,17.975,1.5790750037310097,1970.0,34.0,2000.0,0.98559,,E04001,0.0089,5.1589,2.0090000000000003,3.1499,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,1.9843023162468354,1.5862859201201913,5.622366920120193,2.3711530781710812,3.0640512164088096,3.071262132797991
5.15,3.1241,17.975,1.5705788663343037,1960.0,33.6,2020.0,0.96929,,E04001,0.0089,5.1589,2.0259000000000005,3.133,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.0012023162468355,1.5777751000782752,5.682045910078277,2.3837042413181795,3.104275663850726,3.1114718975946976
5.15,3.1073,17.975,1.5621330019399449,1980.0,34.0,2040.0,0.9685,,E04001,0.0089,5.1589,2.0427000000000004,3.1162,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.0180023162468355,1.569314639918264,5.741937929918265,2.3962341141712895,3.144262096810737,3.1514437347890563
5.15,3.0905,17.975,1.553687137545586,1990.0,34.0,2070.0,0.96326,,E04001,0.0089,5.1589,2.0595000000000003,3.0994,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.0348023162468354,1.560854179758253,5.802394429758254,2.408815980883192,3.1842485297707475,3.191415571983414
5.15,3.0737,17.975,1.5452412731512273,2030.0,34.5,2090.0,0.97292,,E04001,0.0089,5.1589,2.0763000000000003,3.0826000000000002,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.0516023162468353,1.5523937195982418,5.863415409598243,2.4214490309726204,3.224234962730759,3.2313874091777737
5.15,3.0569,17.975,1.5367954087568687,2030.0,34.3,2110.0,0.96373,,E04001,0.0089,5.1589,2.0931,3.0658000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.0684023162468352,1.5439332594382307,5.9250008694382315,2.434132467520663,3.264221395690769,3.271359246372131
5.15,3.0401,17.975,1.5283495443625097,2100.0,35.1,2130.0,0.9881,,E04001,0.0089,5.1589,2.1099000000000006,3.049,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.0852023162468356,1.5354727992782191,5.987150809278221,2.4468655069860747,3.3042078286507817,3.311331083566491
5.15,3.0233,17.975,1.519903679968151,2050.0,34.5,2140.0,0.95642,,E04001,0.0089,5.1589,2.1267000000000005,3.0322,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.1020023162468355,1.527012339118208,6.04986522911821,2.4596473790196454,3.3441942616107934,3.3513029207608507
5.15,3.0065,17.975,1.511457815573792,2150.0,35.6,2160.0,0.99505,,E04001,0.0089,5.1589,2.1435000000000004,3.0154,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.1188023162468355,1.518551878958197,6.113144128958199,2.4724773262778768,3.3841806945708033,3.3912747579552085
5.15,2.9897,17.975,1.5030119511794335,2130.0,36.6,2180.0,0.97832,,E04001,0.0089,5.1589,2.1603000000000003,2.9986,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.1356023162468354,1.510091418798186,6.176987508798188,2.485354604236222,3.4241671275308154,3.4312465951495676
5.15,2.9729,17.975,1.4945660867850747,2120.0,37.1,2190.0,0.96676,,E04001,0.0089,5.1589,2.1771000000000003,2.9818000000000002,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.1524023162468353,1.5016309586381746,6.241395368638176,2.498278481002103,3.464153560490826,3.4712184323439255
5.15,2.9561,17.975,1.486120222390716,2180.0,38.7,2210.0,0.98745,,E04001,0.0089,5.1589,2.1939,2.9650000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.1692023162468352,1.4931704984781635,6.306367708478165,2.5112482371279357,3.5041399934508375,3.511190269538285
5.15,2.9393,17.975,1.477674357996357,2190.0,39.8,2220.0,0.98578,,E04001,0.0089,5.1589,2.2107000000000006,2.9482,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.1860023162468356,1.4847100383181522,6.371904528318154,2.524263165424349,3.54412642641085,3.551162106732645
5.15,2.9224,17.975,1.4691782205996509,2220.0,43.2,2230.0,0.99333,,E04001,0.0089,5.1589,2.2276000000000002,2.9313000000000002,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.2029023162468353,1.4761992182762365,6.4384009782762375,2.5374004371159544,3.584350873852764,3.5913718715293497
5.15,2.9056,17.975,1.460732356205292,2260.0,45.9,2250.0,1.00565,,E04001,0.0089,5.1589,2.2444,2.9145000000000003,0.31372293304598076,0.02440437007154066,0.9755956299284593,0.025014841521307594,0.024697683753164945,2.2197023162468352,1.4677387581162251,6.505070118116226,2.5505038949423753,3.624337306812776,3.6313437087237093
5.15,3.8879,22.98,3.1779529787704375,8.46,0.822,7.01,1.20616,,E04001,0.0089,5.1589,1.2621000000000002,3.8968000000000003,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.222063866773147,3.1907323694752416,4.783628779475242,2.187150836013658,0.058012559653759066,0.07079195035856323
5.15,3.8731,22.98,3.165855521509241,6.72,0.682,8.09,0.83024,,E04001,0.0089,5.1589,1.2769000000000004,3.882,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.236863866773147,3.178614005928682,4.809087615928683,2.1929632044174117,0.09790380400031884,0.11066228841975967
5.15,3.8582,22.98,3.1536763246719564,10.1,0.822,9.31,1.08442,,E04001,0.0089,5.1589,1.2918000000000003,3.8671,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.251763866773147,3.166413761547348,4.835161001547349,2.1988999526006974,0.13806458378165232,0.15080202065704418
5.15,3.8434,22.98,3.141578867410761,11.3,0.872,10.7,1.05964,,E04001,0.0089,5.1589,1.3066000000000004,3.8523,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.2665638667731471,3.1542953980007886,4.86149895800079,2.2048807128733268,0.1779558281282121,0.19067235871823973
5.15,3.8285,22.98,3.129399670573476,11.3,0.82,12.2,0.92859,,E04001,0.0089,5.1589,1.3215000000000003,3.8374,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.281463866773147,3.142095153619455,4.888457403619456,2.210985618139443,0.218116607909546,0.23081209095552468
5.15,3.8137,22.98,3.1173022133122803,14.0,0.885,13.8,1.01383,,E04001,0.0089,5.1589,1.3363000000000005,3.8226,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.2962638667731472,3.129976790072895,4.915674480072896,2.2171320393862195,0.2580078522561058,0.2706824290167207
5.15,3.7988,22.98,3.1051230164749954,16.0,0.975,15.6,1.02498,,E04001,0.0089,5.1589,1.3512000000000004,3.8077,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.3111638667731471,3.117776545691562,4.943517985691563,2.2234023445367606,0.2981686320374388,0.3108221612540052
5.15,3.784,22.98,3.0930255592138,18.6,1.02,17.5,1.06049,,E04001,0.0089,5.1589,1.3660000000000005,3.7929,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.3259638667731473,3.1056581821450018,4.971614182145004,2.2297116813940328,0.3380598763839995,0.3506924993152012
5.15,3.7691,22.98,3.080846362376515,20.4,1.03,19.6,1.03986,,E04001,0.0089,5.1589,1.3809000000000005,3.778,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.3408638667731472,3.093457937763668,5.0003427477636695,2.236144616916283,0.37822065616533296,0.3908322315524857
5.15,3.7543,22.98,3.06874890511532,24.4,1.13,21.8,1.1188,,E04001,0.0089,5.1589,1.3957000000000002,3.7632000000000003,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.3556638667731469,3.081339574217109,5.02931806421711,2.242614113978843,0.4181119005118914,0.43070256961368036
5.15,3.7394,22.98,3.0565697082780345,27.0,1.21,24.1,1.11885,,E04001,0.0089,5.1589,1.4106000000000005,3.7483,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.3705638667731472,3.069139329835775,5.058931689835776,2.2492069024071077,0.4582726802932262,0.47084230185096665
5.15,3.7246,22.98,3.0444722510168396,29.6,1.25,26.6,1.11484,,E04001,0.0089,5.1589,1.4254000000000002,3.7335000000000003,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.385363866773147,3.057020966289216,5.088786126289216,2.255833798463268,0.49816392463978465,0.5107126399121609
5.15,3.7097,22.98,3.032293054179555,32.4,1.33,29.1,1.11398,,E04001,0.0089,5.1589,1.4403000000000001,3.7186000000000003,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.4002638667731468,3.044820721907882,5.119284811907882,2.2625836585434542,0.5383247044211186,0.5508523721494454
5.15,3.6949,22.98,3.020195596918359,31.4,1.27,31.7,0.99063,,E04001,0.0089,5.1589,1.4551000000000003,3.7038,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.415063866773147,3.032702358361322,5.150018368361323,2.2693651906119743,0.5782159487676788,0.5907227102106418
5.15,3.68,22.98,3.008016400081074,34.9,1.37,34.4,1.01403,,E04001,0.0089,5.1589,1.4700000000000002,3.6889000000000003,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.429963866773147,3.0205021139799886,5.181402113979989,2.276269341264339,0.6183767285490118,0.6308624424479263
5.15,3.6652,22.98,2.9959189428198787,40.7,1.5,37.2,1.09406,,E04001,0.0089,5.1589,1.4848000000000003,3.6741,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.444763866773147,3.008383750433429,5.21301479043343,2.2832027484289323,0.6582679728955716,0.6707327805091219
5.15,3.6504,22.98,2.983821485558683,41.2,1.46,40.1,1.02846,,E04001,0.0089,5.1589,1.4996000000000005,3.6593,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.4595638667731472,2.996265386886869,5.24506554688687,2.290210808394474,0.6981592172421323,0.7106031185703183
5.15,3.6355,22.98,2.971642288721398,47.0,1.6,43.0,1.09262,,E04001,0.0089,5.1589,1.5145000000000004,3.6444,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.4744638667731471,2.984065142505535,5.277775392505536,2.2973409395441364,0.7383199970234657,0.7507428508076028
5.15,3.6207,22.98,2.9595448314602026,48.1,1.62,46.0,1.04497,,E04001,0.0089,5.1589,1.5293000000000005,3.6296,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.4892638667731473,2.971946778958976,5.310705268958978,2.3044967496091155,0.7782112413700251,0.7906131888687984
5.15,3.6058,22.98,2.947365634622918,49.2,1.62,49.2,1.00098,,E04001,0.0089,5.1589,1.5442000000000005,3.6147,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.5041638667731472,2.959746534577642,5.3443001745776435,2.3117742481863672,0.818372021151359,0.8307529211060833
5.15,3.591,22.98,2.9352681773617224,56.2,1.76,52.4,1.07348,,E04001,0.0089,5.1589,1.5590000000000002,3.5999000000000003,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.5189638667731469,2.9476281710310825,5.378109171031083,2.319075068002561,0.8582632654979179,0.870623259167278
5.15,3.5761,22.98,2.923088980524437,58.0,1.76,55.7,1.04154,,E04001,0.0089,5.1589,1.5739000000000005,3.585,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.5338638667731472,2.9354279266497487,5.41258913664975,2.3264971817412006,0.8984240452792522,0.9107629914045638
5.15,3.5613,22.98,2.9109915232632417,64.8,1.9,59.1,1.09606,,E04001,0.0089,5.1589,1.5887000000000002,3.5702000000000003,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.548663866773147,2.9233095631031896,5.44727725310319,2.3339402848194704,0.9383152896258111,0.950633329465759
5.15,3.5464,22.98,2.898812326425957,68.3,1.94,62.7,1.08905,,E04001,0.0089,5.1589,1.6036000000000001,3.5553000000000003,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.5635638667731468,2.9111093187218557,5.4826422787218565,2.341504276895914,0.9784760694071446,0.9907730617030435
5.15,3.5316,22.98,2.8867148691647615,68.5,1.95,66.4,1.03113,,E04001,0.0089,5.1589,1.6184000000000003,3.5405,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.578363866773147,2.8989909551752957,5.518209515175297,2.349086953515194,1.0183673137537048,1.030643399764239
5.15,3.5167,22.98,2.8745356723274766,73.2,2.01,70.3,1.0407,,E04001,0.0089,5.1589,1.6333000000000002,3.5256000000000003,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.593263866773147,2.886790710793962,5.554459600793963,2.3567901053750973,1.0585280935350387,1.070783132001524
5.15,3.5019,22.98,2.8624382150662813,81.5,2.17,74.4,1.09559,,E04001,0.0089,5.1589,1.6481000000000003,3.5108,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.608063866773147,2.8746723472474027,5.590905957247404,2.3645096652894875,1.098419337881598,1.1106534700627195
5.15,3.487,22.98,2.850259018228996,81.0,2.14,78.7,1.02974,,E04001,0.0089,5.1589,1.6630000000000003,3.4959000000000002,0.40107666210829696,0.03967940586852409,0.9603205941314759,0.04131891590267369,0.04003613322685329,1.622963866773147,2.862472102866069,5.62804110286607,2.372349279272778,1.138580117662932,1.150793202300005
