Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
6.0,12.0,0.5188,90.0,0.21,1.0,0.0,-1.0,0.3088,90.0000,0.2100,0.1941,0.9540,0.3204,1158.144,745.692,26.052000000000003,386.40000000000003,0.0,1158.144,0.0008634504862953139
6.0,12.0,0.5188,90.0,0.22,1.0,0.0,-1.0,0.2988,90.0000,0.2200,0.2041,0.9832,0.3100,1126.812,723.684,36.17999999999999,366.96,0.0,1126.812,0.0008874594874743968
6.0,12.0,0.5188,90.0,0.23,1.0,0.0,-1.0,0.2888,90.0000,0.2300,0.2141,1.0123,0.2997,1065.1200000000001,679.236,52.044,333.828,0.0,1065.1200000000001,0.0009388613489559861
6.0,12.0,0.5188,90.0,0.24,1.0,0.0,-1.0,0.2788,90.0000,0.2400,0.2241,1.0414,0.2893,984.0,619.608,73.14,291.252,0.0,984.0,0.0010162601626016261
6.0,12.0,0.5188,90.0,0.25,1.0,0.0,-1.0,0.2688,90.0000,0.2500,0.2341,1.0706,0.2789,897.7439999999999,552.396,100.608,244.72799999999998,0.0,897.7439999999999,0.0011139032953715092
6.0,12.0,0.5188,90.0,0.26,1.0,0.0,-1.0,0.2588,90.0000,0.2600,0.2441,1.0997,0.2685,819.5519999999999,483.8520000000001,135.708,199.99200000000002,0.0,819.5519999999999,0.0012201788294092383
6.0,12.0,0.5188,90.0,0.27,1.0,0.0,-1.0,0.2488,90.0000,0.2700,0.2541,1.1289,0.2582,756.1800000000001,418.164,176.328,161.688,0.0,756.1800000000001,0.0013224364569282446
6.0,12.0,0.5188,90.0,0.28,1.0,0.0,-1.0,0.2388,90.0000,0.2800,0.2641,1.1580,0.2478,720.696,357.648,230.47199999999998,132.564,0.0,720.696,0.001387547592882436
6.0,12.0,0.5188,90.0,0.29,1.0,0.0,-1.0,0.2288,90.0000,0.2900,0.2741,1.1872,0.2374,712.596,303.276,296.14799999999997,113.18399999999998,0.0,712.596,0.0014033196930659168
6.0,12.0,0.5188,90.0,0.3,1.0,0.0,-1.0,0.2188,90.0000,0.3000,0.2841,1.2163,0.2270,731.496,255.16800000000003,374.11199999999997,102.21599999999998,0.0,731.496,0.0013670614740203637
6.0,12.0,0.5188,90.0,0.31,1.0,0.0,-1.0,0.2088,90.0000,0.3100,0.2941,1.2454,0.2167,774.8400000000001,213.01199999999997,464.52,97.30799999999999,0.0,774.8400000000001,0.0012905890248309326
6.0,12.0,0.5188,90.0,0.32,1.0,0.0,-1.0,0.1988,90.0000,0.3200,0.3041,1.2746,0.2063,839.8320000000001,176.316,567.636,95.892,0.0,839.8320000000001,0.0011907143333428588
6.0,12.0,0.5188,90.0,0.33,1.0,0.0,-1.0,0.1888,90.0000,0.3300,0.3141,1.3037,0.1959,919.452,144.516,679.14,95.796,0.0,919.452,0.0010876043556379235
6.0,12.0,0.5188,90.0,0.34,1.0,0.0,-1.0,0.1788,90.0000,0.3400,0.3241,1.3329,0.1855,1009.98,117.072,797.3400000000001,95.56800000000001,0.0,1009.98,0.000990118616210222
6.0,12.0,0.5188,90.0,0.35,1.0,0.0,-1.0,0.1688,90.0000,0.3500,0.3341,1.3620,0.1751,1105.608,93.51599999999999,917.724,94.368,0.0,1105.608,0.0009044797070932917
6.0,12.0,0.5188,90.0,0.36,1.0,0.0,-1.0,0.1588,90.0000,0.3600,0.3441,1.3911,0.1648,1200.0120000000002,73.44,1034.7720000000002,91.8,0.0,1200.0120000000002,0.0008333250000833324
6.0,12.0,0.5188,90.0,0.37,1.0,0.0,-1.0,0.1488,90.0000,0.3700,0.3541,1.4203,0.1544,1286.388,56.46,1142.16,87.768,0.0,1286.388,0.000777370435669487
6.0,12.0,0.5188,90.0,0.38,1.0,0.0,-1.0,0.1388,90.0000,0.3800,0.3641,1.4494,0.1440,1359.18,42.276,1234.56,82.344,0.0,1359.18,0.0007357377242160714
6.0,12.0,0.5188,90.0,0.39,1.0,0.0,-1.0,0.1288,90.0000,0.3900,0.3741,1.4786,0.1336,1412.604,30.624000000000002,1306.308,75.684,0.0,1412.604,0.0007079124793643512
6.0,12.0,0.5188,90.0,0.4,1.0,0.0,-1.0,0.1188,90.0000,0.4000,0.3841,1.5077,0.1233,1443.036,21.240000000000002,1353.792,68.00399999999999,0.0,1443.036,0.0006929834044334306
6.0,12.0,0.5188,90.0,0.41,1.0,0.0,-1.0,0.1088,90.0000,0.4100,0.3941,1.5368,0.1129,1448.7959999999998,13.908000000000001,1375.32,59.568,0.0,1448.7959999999998,0.0006902282999124792
6.0,12.0,0.5188,90.0,0.42,1.0,0.0,-1.0,0.0988,90.0000,0.4200,0.4041,1.5660,0.1025,1430.664,8.399999999999999,1371.552,50.712,0.0,1430.664,0.0006989761397504935
6.0,12.0,0.5188,90.0,0.43,1.0,0.0,-1.0,0.0888,90.0000,0.4300,0.4141,1.5951,0.0921,1391.292,4.5120000000000005,1345.032,41.748000000000005,0.0,1391.292,0.0007187563789628633
6.0,12.0,0.5188,90.0,0.44,1.0,0.0,-1.0,0.0788,90.0000,0.4400,0.4241,1.6243,0.0818,1335.12,2.0039999999999996,1300.092,33.012,0.0,1335.12,0.000748996344897837
6.0,12.0,0.5188,90.0,0.45,1.0,0.0,-1.0,0.0688,90.0000,0.4500,0.4341,1.6534,0.0714,1267.632,0.624,1242.168,24.851999999999997,0.0,1267.632,0.0007888724803412978
6.0,12.0,0.5188,90.0,0.46,1.0,0.0,-1.0,0.0588,90.0000,0.4600,0.4441,1.6826,0.0610,1194.696,0.07200000000000001,1177.08,17.544,0.0,1194.696,0.0008370330192785445
6.0,12.0,0.5188,90.0,0.47,1.0,0.0,-1.0,0.0488,90.0000,0.4700,0.4541,1.7117,0.0506,1121.964,0.0,1110.6,11.364,0.0,1121.964,0.0008912941948226504
6.0,12.0,0.5188,90.0,0.48,1.0,0.0,-1.0,0.0388,90.0000,0.4800,0.4641,1.7408,0.0403,1054.548,0.0,1048.044,6.504,0.0,1054.548,0.0009482735731327545
6.0,12.0,0.5188,90.0,0.49,1.0,0.0,-1.0,0.0288,90.0000,0.4900,0.4741,1.7700,0.0299,997.392,0.0,994.3199999999999,3.072,0.0,997.392,0.0010026148194491233
6.0,12.0,0.5188,90.0,0.5,1.0,0.0,-1.0,0.0188,90.0000,0.5000,0.4841,1.7991,0.0195,955.368,0.0,954.348,1.02,0.0,955.368,0.0010467170765610738
6.0,12.0,0.56,36.0,0.003584,1.0,0.0,-1.0,0.5564,36.0000,0.0036,0.0001,0.7681,0.1190,0.012,0.0,0.0,0.0,0.012,0.0,83.33333333333333
6.0,12.0,0.56,36.0,0.003784,1.0,0.0,-1.0,0.5562,36.0000,0.0038,0.0003,0.7685,0.1190,0.012,0.0,0.0,0.0,0.012,0.0,83.33333333333333
6.0,12.0,0.56,36.0,0.003984,1.0,0.0,-1.0,0.5560,36.0000,0.0040,0.0005,0.7689,0.1189,0.012,0.0,0.0,0.0,0.012,0.0,83.33333333333333
6.0,12.0,0.56,36.0,0.004184,1.0,0.0,-1.0,0.5558,36.0000,0.0042,0.0007,0.7693,0.1189,0.024,0.0,0.0,0.0,0.024,0.0,41.666666666666664
6.0,12.0,0.56,36.0,0.004384,1.0,0.0,-1.0,0.5556,36.0000,0.0044,0.0009,0.7697,0.1188,0.024,0.0,0.0,0.0,0.024,0.0,41.666666666666664
6.0,12.0,0.56,36.0,0.004584,1.0,0.0,-1.0,0.5554,36.0000,0.0046,0.0011,0.7702,0.1188,0.024,0.0,0.0,0.0,0.024,0.0,41.666666666666664
6.0,12.0,0.56,36.0,0.004784,1.0,0.0,-1.0,0.5552,36.0000,0.0048,0.0013,0.7706,0.1188,0.024,0.0,0.0,0.0,0.024,0.0,41.666666666666664
6.0,12.0,0.56,36.0,0.004984,1.0,0.0,-1.0,0.5550,36.0000,0.0050,0.0015,0.7710,0.1187,0.036000000000000004,0.0,0.0,0.0,0.036000000000000004,0.0,27.777777777777775
6.0,12.0,0.56,36.0,0.005184,1.0,0.0,-1.0,0.5548,36.0000,0.0052,0.0017,0.7714,0.1187,0.036000000000000004,0.0,0.0,0.0,0.036000000000000004,0.0,27.777777777777775
6.0,12.0,0.56,36.0,0.005384,1.0,0.0,-1.0,0.5546,36.0000,0.0054,0.0019,0.7718,0.1186,0.036000000000000004,0.0,0.0,0.0,0.036000000000000004,0.0,27.777777777777775
6.0,12.0,0.56,36.0,0.005584,1.0,0.0,-1.0,0.5544,36.0000,0.0056,0.0021,0.7722,0.1186,0.048,0.0,0.0,0.0,0.048,0.0,20.833333333333332
6.0,12.0,0.56,36.0,0.005784,1.0,0.0,-1.0,0.5542,36.0000,0.0058,0.0023,0.7727,0.1185,0.048,0.0,0.0,0.0,0.048,0.0,20.833333333333332
6.0,12.0,0.56,36.0,0.005984,1.0,0.0,-1.0,0.5540,36.0000,0.0060,0.0025,0.7731,0.1185,0.06,0.0,0.0,0.0,0.06,0.0,16.666666666666668
6.0,12.0,0.56,36.0,0.006184,1.0,0.0,-1.0,0.5538,36.0000,0.0062,0.0027,0.7735,0.1185,0.07200000000000001,0.0,0.0,0.0,0.07200000000000001,0.0,13.888888888888888
6.0,12.0,0.56,36.0,0.006384,1.0,0.0,-1.0,0.5536,36.0000,0.0064,0.0029,0.7739,0.1184,0.07200000000000001,0.0,0.0,0.0,0.07200000000000001,0.0,13.888888888888888
6.0,12.0,0.56,36.0,0.006584,1.0,0.0,-1.0,0.5534,36.0000,0.0066,0.0031,0.7743,0.1184,0.084,0.0,0.0,0.0,0.084,0.0,11.904761904761903
6.0,12.0,0.56,36.0,0.006784,1.0,0.0,-1.0,0.5532,36.0000,0.0068,0.0033,0.7748,0.1183,0.096,0.0,0.0,0.0,0.096,0.0,10.416666666666666
6.0,12.0,0.56,36.0,0.006984,1.0,0.0,-1.0,0.5530,36.0000,0.0070,0.0035,0.7752,0.1183,0.10800000000000001,0.0,0.0,0.0,0.10800000000000001,0.0,9.259259259259258
6.0,12.0,0.56,36.0,0.007184,1.0,0.0,-1.0,0.5528,36.0000,0.0072,0.0037,0.7756,0.1182,0.12,0.0,0.0,0.0,0.12,0.0,8.333333333333334
6.0,12.0,0.56,36.0,0.007384,1.0,0.0,-1.0,0.5526,36.0000,0.0074,0.0039,0.7760,0.1182,0.14400000000000002,0.0,0.0,0.0,0.14400000000000002,0.0,6.944444444444444
6.0,12.0,0.56,36.0,0.007584,1.0,0.0,-1.0,0.5524,36.0000,0.0076,0.0041,0.7764,0.1182,0.156,0.0,0.0,0.0,0.156,0.0,6.410256410256411
6.0,12.0,0.56,36.0,0.007784,1.0,0.0,-1.0,0.5522,36.0000,0.0078,0.0043,0.7768,0.1181,0.18000000000000002,0.0,0.0,0.0,0.18000000000000002,0.0,5.5555555555555545
6.0,12.0,0.56,36.0,0.007984,1.0,0.0,-1.0,0.5520,36.0000,0.0080,0.0045,0.7773,0.1181,0.372,0.0,0.0,0.0,0.372,0.0,2.6881720430107525
6.0,12.0,0.56,36.0,0.008184,1.0,0.0,-1.0,0.5518,36.0000,0.0082,0.0047,0.7777,0.1180,3.6479999999999997,0.0,0.0,0.0,3.6479999999999997,0.0,0.2741228070175439
6.0,12.0,0.56,36.0,0.008384,1.0,0.0,-1.0,0.5516,36.0000,0.0084,0.0049,0.7781,0.1180,48.132000000000005,0.0,0.0,0.0,48.132000000000005,0.0,0.02077619878666999
6.0,12.0,0.56,36.0,0.008584,1.0,0.0,-1.0,0.5514,36.0000,0.0086,0.0051,0.7785,0.1179,473.544,0.0,0.0,0.0,473.544,0.0,0.0021117361850218775
6.0,12.0,0.56,36.0,0.008784,1.0,0.0,-1.0,0.5512,36.0000,0.0088,0.0053,0.7789,0.1179,3308.0879999999997,0.0,0.0,0.0,3308.0879999999997,0.0,0.00030228941914483534
6.0,12.0,0.56,36.0,0.008984,1.0,0.0,-1.0,0.5510,36.0000,0.0090,0.0055,0.7794,0.1179,16347.324,0.0,0.0,0.0,16347.324,0.0,6.117209153008774e-05
6.0,12.0,0.56,36.0,0.009184,1.0,0.0,-1.0,0.5508,36.0000,0.0092,0.0057,0.7798,0.1178,57122.448,0.0,0.0,0.0,57122.448,0.0,1.7506252533154742e-05
6.0,12.0,0.56,36.0,0.009384,1.0,0.0,-1.0,0.5506,36.0000,0.0094,0.0059,0.7802,0.1178,141135.36,0.0,0.0,0.0,141135.36,0.0,7.085396600823494e-06
6.0,12.0,0.56,36.0,0.009584,1.0,0.0,-1.0,0.5504,36.0000,0.0096,0.0061,0.7806,0.1177,246564.21600000001,0.0,0.0,0.0,246564.21600000001,0.0,4.0557385667026396e-06
6.0,12.0,0.56,36.0,0.009784,1.0,0.0,-1.0,0.5502,36.0000,0.0098,0.0063,0.7810,0.1177,304571.136,0.0,0.0,0.0,304571.136,0.0,3.2833052177340927e-06
6.0,12.0,0.56,36.0,0.009984,1.0,0.0,-1.0,0.5500,36.0000,0.0100,0.0065,0.7814,0.1176,266018.472,0.0,0.0,0.0,266018.472,0.0,3.759137448169389e-06
6.0,12.0,0.56,36.0,0.010184,1.0,0.0,-1.0,0.5498,36.0000,0.0102,0.0067,0.7819,0.1176,164285.604,0.0,0.0,0.0,164285.604,0.0,6.086960607942252e-06
6.0,12.0,0.56,36.0,0.010384,1.0,0.0,-1.0,0.5496,36.0000,0.0104,0.0069,0.7823,0.1176,71738.688,0.0,0.0,0.0,71738.688,0.0,1.393947990796821e-05
6.0,12.0,0.56,36.0,0.010584,1.0,0.0,-1.0,0.5494,36.0000,0.0106,0.0071,0.7827,0.1175,22150.392,0.0,0.0,0.0,22150.392,0.0,4.5145927891479305e-05
6.0,12.0,0.56,36.0,0.010784,1.0,0.0,-1.0,0.5492,36.0000,0.0108,0.0073,0.7831,0.1175,4836.539999999999,0.0,0.0,0.0,4836.539999999999,0.0,0.0002067593775715698
6.0,12.0,0.56,36.0,0.010984,1.0,0.0,-1.0,0.5490,36.0000,0.0110,0.0075,0.7835,0.1174,747.576,0.0,0.0,0.0,747.576,0.0,0.0013376566395924962
6.0,12.0,0.56,36.0,0.011184,1.0,0.0,-1.0,0.5488,36.0000,0.0112,0.0077,0.7840,0.1174,82.76400000000001,0.0,0.0,0.0,82.76400000000001,0.0,0.012082547967715431
6.0,12.0,0.56,36.0,0.011384,1.0,0.0,-1.0,0.5486,36.0000,0.0114,0.0079,0.7844,0.1173,7.824,0.0,0.0,0.0,7.824,0.0,0.1278118609406953
6.0,12.0,0.56,36.0,0.011584,1.0,0.0,-1.0,0.5484,36.0000,0.0116,0.0081,0.7848,0.1173,3.3359999999999994,0.0,0.0,0.0,3.3359999999999994,0.0,0.29976019184652286
6.0,12.0,0.56,36.0,0.011784,1.0,0.0,-1.0,0.5482,36.0000,0.0118,0.0083,0.7852,0.1173,15.744,0.0,0.0,0.0,15.744,0.0,0.06351626016260163
6.0,12.0,0.56,36.0,0.011984,1.0,0.0,-1.0,0.5480,36.0000,0.0120,0.0085,0.7856,0.1172,101.124,0.0,0.0,0.0,101.124,0.0,0.009888849333491555
6.0,12.0,0.56,36.0,0.012184,1.0,0.0,-1.0,0.5478,36.0000,0.0122,0.0087,0.7860,0.1172,500.604,0.0,0.0,0.0,500.604,0.0,0.001997586915006672
6.0,12.0,0.56,36.0,0.012384,1.0,0.0,-1.0,0.5476,36.0000,0.0124,0.0089,0.7865,0.1171,1774.3199999999997,0.0,0.0,0.0,1774.3199999999997,0.0,0.0005635961945984942
6.0,12.0,0.56,36.0,0.012584,1.0,0.0,-1.0,0.5474,36.0000,0.0126,0.0091,0.7869,0.1171,4456.956,0.0,0.0,0.0,4456.956,0.0,0.00022436838057185218
6.0,12.0,0.56,36.0,0.012784,1.0,0.0,-1.0,0.5472,36.0000,0.0128,0.0093,0.7873,0.1171,7920.420000000001,0.0,0.0,0.0,7920.420000000001,0.0,0.0001262559308723527
6.0,12.0,0.56,36.0,0.012984,1.0,0.0,-1.0,0.5470,36.0000,0.0130,0.0095,0.7877,0.1170,9954.18,0.0,0.0,0.0,9954.18,0.0,0.00010046030913646328
6.0,12.0,0.56,36.0,0.013184,1.0,0.0,-1.0,0.5468,36.0000,0.0132,0.0097,0.7881,0.1170,8846.868,0.0,0.0,0.0,8846.868,0.0,0.00011303435294841067
6.0,12.0,0.56,36.0,0.013384,1.0,0.0,-1.0,0.5466,36.0000,0.0134,0.0099,0.7885,0.1169,5562.732,0.0,0.0,0.0,5562.732,0.0,0.00017976778316841437
6.0,12.0,0.56,36.0,0.013584,1.0,0.0,-1.0,0.5464,36.0000,0.0136,0.0101,0.7890,0.1169,2500.212,0.0,0.0,0.0,2500.212,0.0,0.0003999660828761721
6.0,12.0,0.56,36.0,0.013784,1.0,0.0,-1.0,0.5462,36.0000,0.0138,0.0103,0.7894,0.1168,1044.192,0.0,0.0,0.0,1044.192,0.0,0.0009576782813888634
6.0,12.0,0.56,36.0,0.013984,1.0,0.0,-1.0,0.5460,36.0000,0.0140,0.0105,0.7898,0.1168,2017.752,0.0,0.0,0.0,2017.752,0.0,0.000495601045123484
6.0,12.0,0.56,36.0,0.014184,1.0,0.0,-1.0,0.5458,36.0000,0.0142,0.0107,0.7902,0.1168,9123.599999999999,0.0,0.0,0.0,9123.599999999999,0.0,0.00010960585733701611
6.0,12.0,0.56,36.0,0.014384,1.0,0.0,-1.0,0.5456,36.0000,0.0144,0.0109,0.7906,0.1167,31772.04,0.0,0.0,0.0,31772.04,0.0,3.147421443508191e-05
6.0,12.0,0.56,36.0,0.014584,1.0,0.0,-1.0,0.5454,36.0000,0.0146,0.0111,0.7911,0.1167,78480.936,0.0,0.0,0.0,78480.936,0.0,1.274194792987688e-05
6.0,12.0,0.56,36.0,0.014784,1.0,0.0,-1.0,0.5452,36.0000,0.0148,0.0113,0.7915,0.1166,137099.84399999998,0.0,0.0,0.0,137099.84399999998,0.0,7.2939543242660444e-06
6.0,12.0,0.56,36.0,0.014984,1.0,0.0,-1.0,0.5450,36.0000,0.0150,0.0115,0.7919,0.1166,169383.516,0.0,0.0,0.0,169383.516,0.0,5.90376220552654e-06
6.0,12.0,0.56,36.0,0.015184,1.0,0.0,-1.0,0.5448,36.0000,0.0152,0.0117,0.7923,0.1165,148192.8,0.0,0.0,0.0,148192.8,0.0,6.747966162998473e-06
6.0,12.0,0.56,36.0,0.015384,1.0,0.0,-1.0,0.5446,36.0000,0.0154,0.0119,0.7927,0.1165,92764.08,0.0,0.0,0.0,92764.08,0.0,1.0780034685839606e-05
6.0,12.0,0.56,36.0,0.015584,1.0,0.0,-1.0,0.5444,36.0000,0.0156,0.0121,0.7931,0.1165,44845.176,0.0,0.0,0.0,44845.176,0.0,2.229894247711281e-05
6.0,12.0,0.56,36.0,0.015784,1.0,0.0,-1.0,0.5442,36.0000,0.0158,0.0123,0.7936,0.1164,24552.504,0.0,0.0,0.0,24552.504,0.0,4.072904335948789e-05
6.0,12.0,0.56,36.0,0.015984,1.0,0.0,-1.0,0.5440,36.0000,0.0160,0.0125,0.7940,0.1164,24074.22,0.0,0.0,0.0,24074.22,0.0,4.153820975300549e-05
6.0,12.0,0.56,36.0,0.016184,1.0,0.0,-1.0,0.5438,36.0000,0.0162,0.0127,0.7944,0.1163,26903.46,0.0,0.0,0.0,26903.46,0.0,3.716994022330213e-05
6.0,12.0,0.56,36.0,0.016384,1.0,0.0,-1.0,0.5436,36.0000,0.0164,0.0129,0.7948,0.1163,23385.996,0.0,0.0,0.0,23385.996,0.0,4.276063332945067e-05
6.0,12.0,0.56,36.0,0.016584,1.0,0.0,-1.0,0.5434,36.0000,0.0166,0.0131,0.7952,0.1162,14869.068000000003,0.0,0.0,0.0,14869.068000000003,0.0,6.7253710858004e-05
6.0,12.0,0.56,36.0,0.016784,1.0,0.0,-1.0,0.5432,36.0000,0.0168,0.0133,0.7957,0.1162,7360.836,0.0,0.0,0.0,7360.836,0.0,0.00013585413395978392
6.0,12.0,0.56,36.0,0.016984,1.0,0.0,-1.0,0.5430,36.0000,0.0170,0.0135,0.7961,0.1162,3806.124,0.0,0.0,0.0,3806.124,0.0,0.0002627344773843417
6.0,12.0,0.56,36.0,0.017184,1.0,0.0,-1.0,0.5428,36.0000,0.0172,0.0137,0.7965,0.1161,3352.236,0.0,0.0,0.0,3352.236,0.0,0.0002983083529918538
6.0,12.0,0.56,36.0,0.017384,1.0,0.0,-1.0,0.5426,36.0000,0.0174,0.0139,0.7969,0.1161,4417.5,0.0,0.0,0.0,4417.5,0.0,0.00022637238256932655
6.0,12.0,0.56,36.0,0.017584,1.0,0.0,-1.0,0.5424,36.0000,0.0176,0.0141,0.7973,0.1160,6188.279999999999,0.0,0.0,0.0,6188.279999999999,0.0,0.0001615957907528425
6.0,12.0,0.56,36.0,0.017784,1.0,0.0,-1.0,0.5422,36.0000,0.0178,0.0143,0.7977,0.1160,8400.960000000001,0.0,0.0,0.0,8400.960000000001,0.0,0.00011903401516017216
6.0,12.0,0.56,36.0,0.017984,1.0,0.0,-1.0,0.5420,36.0000,0.0180,0.0145,0.7982,0.1159,10923.744,0.0,0.0,0.0,10923.744,0.0,9.15437051618932e-05
6.0,12.0,0.56,36.0,0.018184,1.0,0.0,-1.0,0.5418,36.0000,0.0182,0.0147,0.7986,0.1159,13590.096000000001,0.0,0.0,0.0,13590.096000000001,0.0,7.358299750053274e-05
6.0,12.0,0.56,36.0,0.018384,1.0,0.0,-1.0,0.5416,36.0000,0.0184,0.0149,0.7990,0.1159,16174.199999999999,0.0,0.0,0.0,16174.199999999999,0.0,6.182686006108495e-05
6.0,12.0,0.56,36.0,0.018584,1.0,0.0,-1.0,0.5414,36.0000,0.0186,0.0151,0.7994,0.1158,18414.324,0.0,0.0,0.0,18414.324,0.0,5.430555039652827e-05
6.0,12.0,0.56,36.0,0.018784,1.0,0.0,-1.0,0.5412,36.0000,0.0188,0.0153,0.7998,0.1158,20054.952,0.0,0.0,0.0,20054.952,0.0,4.9862996431006165e-05
6.0,12.0,0.56,36.0,0.018984,1.0,0.0,-1.0,0.5410,36.0000,0.0190,0.0155,0.8003,0.1157,20895.167999999998,0.0,0.0,0.0,20895.167999999998,0.0,4.785795452805166e-05
6.0,12.0,0.56,36.0,0.019184,1.0,0.0,-1.0,0.5408,36.0000,0.0192,0.0157,0.8007,0.1157,20833.631999999998,0.0,0.0,0.0,20833.631999999998,0.0,4.799931188186487e-05
6.0,12.0,0.56,36.0,0.019384,1.0,0.0,-1.0,0.5406,36.0000,0.0194,0.0159,0.8011,0.1156,19915.14,0.0,0.0,0.0,19915.14,0.0,5.021305398807139e-05
6.0,12.0,0.56,36.0,0.019584,1.0,0.0,-1.0,0.5404,36.0000,0.0196,0.0161,0.8015,0.1156,18413.352,0.0,0.0,0.0,18413.352,0.0,5.430841706605077e-05
6.0,12.0,0.56,36.0,0.019784,1.0,0.0,-1.0,0.5402,36.0000,0.0198,0.0163,0.8019,0.1156,16938.312,0.0,0.0,0.0,16938.312,0.0,5.903776007904447e-05
6.0,12.0,0.56,36.0,0.019984,1.0,0.0,-1.0,0.5400,36.0000,0.0200,0.0165,0.8023,0.1155,16264.02,0.0,0.0,0.0,16264.02,0.0,6.14854138152806e-05
6.0,12.0,0.56,36.0,0.020184,1.0,0.0,-1.0,0.5398,36.0000,0.0202,0.0167,0.8028,0.1155,16487.136000000002,0.0,0.0,0.0,16487.136000000002,0.0,6.0653348161863885e-05
6.0,12.0,0.56,36.0,0.020384,1.0,0.0,-1.0,0.5396,36.0000,0.0204,0.0169,0.8032,0.1154,16407.12,0.0,0.0,0.0,16407.12,0.0,6.0949148906084676e-05
6.0,12.0,0.56,36.0,0.020584,1.0,0.0,-1.0,0.5394,36.0000,0.0206,0.0171,0.8036,0.1154,15097.787999999999,0.0,0.0,0.0,15097.787999999999,0.0,6.623486831315952e-05
6.0,12.0,0.56,36.0,0.020784,1.0,0.0,-1.0,0.5392,36.0000,0.0208,0.0173,0.8040,0.1153,14640.228,0.0,0.0,0.0,14640.228,0.0,6.830494716339118e-05
6.0,12.0,0.56,36.0,0.020984,1.0,0.0,-1.0,0.5390,36.0000,0.0210,0.0175,0.8044,0.1153,19317.204,0.0,0.0,0.0,19317.204,0.0,5.176732616169503e-05
6.0,12.0,0.56,36.0,0.021184,1.0,0.0,-1.0,0.5388,36.0000,0.0212,0.0177,0.8049,0.1153,29918.316000000003,0.0,0.0,0.0,29918.316000000003,0.0,3.342434112936035e-05
6.0,12.0,0.56,36.0,0.021384,1.0,0.0,-1.0,0.5386,36.0000,0.0214,0.0179,0.8053,0.1152,39938.592,0.0,0.0,0.0,39938.592,0.0,2.5038439011570566e-05
6.0,12.0,0.56,36.0,0.021584,1.0,0.0,-1.0,0.5384,36.0000,0.0216,0.0181,0.8057,0.1152,41332.308,0.0,0.0,0.0,41332.308,0.0,2.4194148558072296e-05
6.0,12.0,0.56,36.0,0.021784,1.0,0.0,-1.0,0.5382,36.0000,0.0218,0.0183,0.8061,0.1151,34236.192,579.3,0.0,80.232,33576.672,659.532,2.9208855938183777e-05
6.0,12.0,0.56,36.0,0.021984,1.0,0.0,-1.0,0.5380,36.0000,0.0220,0.0185,0.8065,0.1151,23890.14,1147.752,0.0,157.392,22584.984,1305.144,4.1858272910916384e-05
6.0,12.0,0.56,36.0,0.022184,1.0,0.0,-1.0,0.5378,36.0000,0.0222,0.0187,0.8069,0.1150,14930.400000000001,1564.8959999999997,0.0,212.712,13152.792000000001,1777.6079999999997,6.697744199753522e-05
6.0,12.0,0.56,36.0,0.022384,1.0,0.0,-1.0,0.5376,36.0000,0.0224,0.0189,0.8074,0.1150,8943.312000000002,1933.5720000000001,0.0,260.77200000000005,6748.968,2194.344,0.00011181539903785083
6.0,12.0,0.56,36.0,0.022584,1.0,0.0,-1.0,0.5374,36.0000,0.0226,0.0191,0.8078,0.1150,5923.08,2279.292,0.0,305.26800000000003,3338.5200000000004,2584.56,0.0001688310811267111
6.0,12.0,0.56,36.0,0.022784,1.0,0.0,-1.0,0.5372,36.0000,0.0228,0.0193,0.8082,0.1149,5323.488,2612.82,0.0,347.772,2362.8959999999997,2960.5919999999996,0.00018784676512842706
6.0,12.0,0.56,36.0,0.022984,1.0,0.0,-1.0,0.5370,36.0000,0.0230,0.0195,0.8086,0.1149,6669.48,2939.724,0.0,389.148,3340.5959999999995,3328.8840000000005,0.00014993672670133204
6.0,12.0,0.56,36.0,0.023184,1.0,0.0,-1.0,0.5368,36.0000,0.0232,0.0197,0.8090,0.1148,9855.78,3263.304,0.0,429.9119999999999,6162.564,3693.2159999999994,0.00010146330376692661
6.0,12.0,0.56,36.0,0.023384,1.0,0.0,-1.0,0.5366,36.0000,0.0234,0.0199,0.8095,0.1148,14193.312000000002,3585.6240000000003,0.0,470.3759999999999,10137.312,4056.0,7.045571886251777e-05
6.0,12.0,0.56,36.0,0.023584,1.0,0.0,-1.0,0.5364,36.0000,0.0236,0.0201,0.8099,0.1147,17584.056,3908.0640000000003,0.0,510.78,13165.199999999999,4418.856,5.686970059694987e-05
6.0,12.0,0.56,36.0,0.023784,1.0,0.0,-1.0,0.5362,36.0000,0.0238,0.0203,0.8103,0.1147,18292.739999999998,4231.596,0.0,551.292,13509.851999999999,4782.9,5.466649610719882e-05
6.0,12.0,0.56,36.0,0.023984,1.0,0.0,-1.0,0.5360,36.0000,0.0240,0.0205,0.8107,0.1147,17710.116,4556.892,0.0,592.044,12561.179999999998,5148.936000000001,5.646490401305106e-05
6.0,12.0,0.56,36.0,0.024184,1.0,0.0,-1.0,0.5358,36.0000,0.0242,0.0207,0.8111,0.1146,19532.112,4884.456,0.0,633.108,14014.536,5517.576,5.1197740418445276e-05
