Z,A,E0,ThetaDeg,nu,cross,error,dataSet,,,,,,,,,,,,,,,
26,56,0.2356,180,0.1551,3479.06,69.5812,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2356,180,0.1571,3359.148,67.18296,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2356,180,0.1591,3250.988,65.01976,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2356,180,0.1611,3154.164,63.08328,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2356,180,0.1631,3068.26,61.3652,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2356,180,0.1651,2992.86,59.8572,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2356,180,0.1671,2927.444,58.54888,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2356,180,0.1691,2871.804,57.43608,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2356,180,0.1711,2825.576,56.51152,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2356,180,0.1731,2788.448,55.76896,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2356,180,0.1751,2760.212,55.20424,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0093,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0113,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0133,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0153,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0173,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0193,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0213,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0233,0.052,0.00104,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0253,0.416,0.00832,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0273,1170.78,23.4156,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0293,312.676,6.25352,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0313,2036.528,40.73056,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0333,759.928,15.19856,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0353,1027.52,20.5504,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0373,1204.008,24.08016,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0393,1379.144,27.58288,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0413,1566.032,31.32064,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0433,1764.36,35.2872,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0453,1973.712,39.47424,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0473,2193.516,43.87032,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0493,2424.24,48.4848,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0513,2662.712,53.25424,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0533,2910.648,58.21296,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0553,3164.356,63.28712,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0573,3425.552,68.51104,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0593,3690.128,73.80256,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0613,3960.008,79.20016,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0633,4230.616,84.61232,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0653,4504.292,90.08584,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0673,4775.992,95.51984,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0693,5048.264,100.96528,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0713,5315.908,106.31816,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0733,5581.732,111.63464,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0753,5842.876,116.85752,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0773,6094.036,121.88072,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0793,6340.568,126.81136,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0813,6574.308,131.48616,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0833,6800.612,136.01224,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0853,7011.108,140.22216,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0873,7211.412,144.22824,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0893,7397.312,147.94624,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0913,7561.268,151.22536,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0933,7712.276,154.24552,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0953,7838.688,156.77376,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0973,7949.448,158.98896,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.0993,8039.2,160.784,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1013,8099.208,161.98416,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1033,8142.316,162.84632,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1053,8162.232,163.24464,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1073,8148.712,162.97424,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1093,8119.072,162.38144,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1113,8066.396,161.32792,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1133,7979.088,159.58176,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1153,7879.248,157.58496,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1173,7758.972,155.17944,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1193,7606.04,152.1208,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1213,7446.504,148.93008,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1233,7271.524,145.43048,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1253,7068.672,141.37344,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1273,6866.704,137.33408,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1293,6655.896,133.11792,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1313,6438.952,128.77904,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1333,6199.908,123.99816,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1353,5974.384,119.48768,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1373,5749.172,114.98344,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1393,5526.456,110.52912,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1413,5287.88,105.7576,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1433,5072.808,101.45616,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1453,4864.86,97.2972,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1473,4665.388,93.30776,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1493,4475.484,89.50968,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1513,4273.568,85.47136,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1533,4102.956,82.05912,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1553,3943.472,78.86944,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1573,3795.428,75.90856,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1593,3658.876,73.17752,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1613,3533.712,70.67424,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1633,3419.832,68.39664,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1653,3294.512,65.89024,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1673,3202.004,64.04008,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1693,3119.948,62.39896,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1713,3047.98,60.9596,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1733,2985.684,59.71368,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1753,2932.748,58.65496,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1773,2888.756,57.77512,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1793,2853.448,57.06896,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1813,2826.564,56.53128,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1833,2807.792,56.15584,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1853,2796.924,55.93848,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1873,2793.908,55.87816,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1893,2798.536,55.97072,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1913,2810.704,56.21408,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1933,2830.36,56.6072,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2519,180,0.1953,2857.452,57.14904,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0097,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0117,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0137,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0157,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0177,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0197,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0217,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0237,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0257,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0277,0.104,0.00208,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0297,1675.804,33.51608,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0317,231.608,4.63216,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0337,410.384,8.20768,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0357,497.016,9.94032,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0377,639.652,12.79304,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0397,737.776,14.75552,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0417,844.324,16.88648,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0437,959.348,19.18696,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0457,1083.108,21.66216,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0477,1215.656,24.31312,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0497,1357.044,27.14088,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0517,1507.116,30.14232,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0537,1666.444,33.32888,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0557,1833.156,36.66312,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0577,2008.604,40.17208,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0597,2190.448,43.80896,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0617,2380.092,47.60184,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0637,2574.78,51.4956,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0657,2776.02,55.5204,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0677,2980.64,59.6128,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0697,3190.408,63.80816,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0717,3401.632,68.03264,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0737,3616.548,72.33096,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0757,3831.048,76.62096,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0777,4047.524,80.95048,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0797,4261.608,85.23216,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0817,4476.056,89.52112,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0837,4688.632,93.77264,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0857,4894.656,97.89312,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0877,5099.38,101.9876,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0897,5295.42,105.9084,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0917,5488.288,109.76576,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0937,5670.132,113.40264,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0957,5846.828,116.93656,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0977,6010.108,120.20216,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.0997,6166.108,123.32216,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1017,6310.824,126.21648,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1037,6437.028,128.74056,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1057,6554.184,131.08368,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1077,6650.8,133.016,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1097,6736.34,134.7268,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1117,6805.604,136.11208,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1137,6849.804,136.99608,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1157,6882.512,137.65024,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1177,6897.488,137.94976,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1197,6883.916,137.67832,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1217,6860.152,137.20304,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1237,6818.968,136.37936,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1257,6747.52,134.9504,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1277,6669.26,133.3852,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1297,6575.764,131.51528,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1317,6452.784,129.05568,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1337,6328.14,126.5628,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1357,6192.004,123.84008,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1377,6029.66,120.5932,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1397,5871.736,117.43472,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1417,5707.208,114.14416,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1437,5521.36,110.4272,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1457,5346.068,106.92136,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1477,5169.372,103.38744,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1497,4993.248,99.86496,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1517,4799.808,95.99616,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1537,4626.336,92.52672,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1557,4457.544,89.15088,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1577,4294.784,85.89568,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1597,4118.868,82.37736,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1617,3968.796,79.37592,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1637,3827.044,76.54088,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1657,3694.34,73.8868,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1677,3571.1,71.422,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1697,3437.044,68.74088,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1717,3332.108,66.64216,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1737,3236.896,64.73792,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1757,3151.408,63.02816,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1777,3075.54,61.5108,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1797,3008.928,60.17856,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1817,2951.468,59.02936,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1837,2884.856,57.69712,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1857,2845.024,56.90048,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1877,2813.512,56.27024,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1897,2790.06,55.8012,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1917,2774.356,55.48712,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1937,2766.192,55.32384,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1957,2765.36,55.3072,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1977,2771.652,55.43304,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.1997,2785.016,55.70032,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.2017,2805.244,56.10488,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.2037,2832.284,56.64568,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2712,180,0.2057,2866.084,57.32168,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0122,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0142,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0162,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0182,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0202,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0222,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0242,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0262,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0282,0,0,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0302,0.26,0.0052,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0322,326.56,6.5312,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0342,136.084,2.72168,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0362,206.128,4.12256,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0382,284.336,5.68672,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0402,351.364,7.02728,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0422,404.3,8.086,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0442,462.28,9.2456,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0462,525.512,10.51024,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0482,594.36,11.8872,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0502,669.084,13.38168,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0522,749.84,14.9968,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0542,836.888,16.73776,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0562,930.384,18.60768,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0582,1030.9,20.618,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0602,1137.292,22.74584,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0622,1250.288,25.00576,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0642,1370.252,27.40504,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0662,1495.832,29.91664,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0682,1628.068,32.56136,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0702,1765.348,35.30696,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0722,1908.712,38.17424,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0742,2056.132,41.12264,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0762,2208.908,44.17816,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0782,2364.648,47.29296,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0802,2524.808,50.49616,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0822,2686.684,53.73368,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0842,2852.044,57.04088,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0862,3017.664,60.35328,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0882,3185.832,63.71664,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0902,3352.804,67.05608,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0922,3521.232,70.42464,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0942,3689.348,73.78696,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0962,3853.252,77.06504,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.0982,4017.676,80.35352,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1002,4176.38,83.5276,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1022,4334.356,86.68712,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1042,4484.896,89.69792,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1062,4633.356,92.66712,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1082,4772.612,95.45224,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1102,4908.332,98.16664,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1122,5037.292,100.74584,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1142,5152.576,103.05152,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1162,5263.492,105.26984,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1182,5359.12,107.1824,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1202,5448.716,108.97432,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1222,5521.412,110.42824,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1242,5586.62,111.7324,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1262,5639.452,112.78904,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1282,5671.744,113.43488,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1302,5696.548,113.93096,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1322,5708.196,114.16392,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1342,5695.924,113.91848,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1362,5677.932,113.55864,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1382,5637.112,112.74224,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1402,5590.416,111.80832,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1422,5531.24,110.6248,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1442,5449.08,108.9816,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1462,5364.736,107.29472,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1482,5270.46,105.4092,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1502,5154.656,103.09312,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1522,5041.4,100.828,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1542,4921.8,98.436,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1562,4783.376,95.66752,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1582,4652.752,93.05504,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1602,4519.684,90.39368,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1622,4385.94,87.7188,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1642,4235.66,84.7132,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1662,4101.344,82.02688,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1682,3969.732,79.39464,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1702,3842.332,76.84664,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1722,3700.996,74.01992,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1742,3581.604,71.63208,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1762,3468.504,69.37008,Hotta:1984,,,,,,,,,,,,,,,
26,56,0.2928,180,0.1782,3362.528,67.25056,Hotta:1984,,,,,,,,,,,,,,,
